review_id,product_id,date,rating,sentiment,platform,comment,sentiment_original,is_template,comment_category,brand,type,base_price,launch_date,product_age_days,review_year,review_month,review_day_of_week,price_tier,platform_avg_rating,total_marketing_spend,avg_engagement_rate,num_campaigns,channel_diversity,primary_channel,avg_rating,positive_ratio
R108600,PC001,2020-07-16,4.8,Positive,Shopee,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Sunsilk,Shampoo,32000,2020-02-15,152,2020,7,3,medium,3.015873015873016,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R108601,PC009,2021-07-05,2.8,Neutral,Shopee,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Clear,Shampoo,34000,2020-09-20,288,2021,7,0,medium,3.015873015873016,0.0,,0.0,0.0,,3.111,0.3
R108604,PC003,2023-08-27,4.9,Positive,Instagram,Kemasan baru lebih ramah lingkungan.,Positive,True,eco_friendly,Lifebuoy,Body Wash,28000,2020-03-20,1255,2023,8,6,medium,2.959691358024691,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R108605,PC010,2023-11-03,4.9,Positive,Instagram,"Harga sesuai, kualitas oke.",Positive,True,value_neutral,Love Beauty & Planet,Shampoo,42000,2023-03-18,230,2023,11,4,high,2.959691358024691,1049223410.0,0.219,1.0,1.0,Instagram,2.883,0.219
R108606,PC007,2025-10-12,2.7,Neutral,Instagram,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Rexona,Deodorant,40000,2022-06-02,1228,2025,10,6,high,2.959691358024691,0.0,,0.0,0.0,,2.928,0.242
R108607,PC005,2023-01-05,3.8,Neutral,Official Store,"Harga sesuai, kualitas oke.",Neutral,True,value_neutral,Dove,Lotion,35000,2021-11-12,419,2023,1,3,medium,3.027048192771084,0.0,,0.0,0.0,,2.971,0.263
R108608,PC009,2024-07-04,2.3,Negative,Instagram,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Clear,Shampoo,34000,2020-09-20,1383,2024,7,3,medium,2.959691358024691,0.0,,0.0,0.0,,3.111,0.3
R108609,PC008,2025-05-10,3.9,Neutral,Official Store,"Harumnya tahan lama, suka banget!",Neutral,True,scent_positive,Rexona,Deodorant,28000,2023-02-14,816,2025,5,5,medium,3.027048192771084,0.0,,0.0,0.0,,2.928,0.252
R108610,PC012,2025-08-27,1.8,Negative,Tokopedia,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Vaseline,Lotion,30000,2021-08-05,1483,2025,8,2,medium,2.9518496058217103,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R108611,PC001,2020-07-08,3.2,Neutral,Shopee,Kemasan baru lebih ramah lingkungan.,Neutral,True,eco_friendly,Sunsilk,Shampoo,32000,2020-02-15,144,2020,7,2,medium,3.015873015873016,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R108613,PC010,2024-08-13,1.5,Negative,Official Store,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Love Beauty & Planet,Shampoo,42000,2023-03-18,514,2024,8,1,high,3.027048192771084,1049223410.0,0.219,1.0,1.0,Instagram,2.883,0.219
R108614,PC013,2025-03-07,1.9,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Sunsilk,Shampoo,32000,2024-01-15,417,2025,3,4,medium,3.027048192771084,0.0,,0.0,0.0,,3.03,0.258
R108615,PC008,2023-03-06,4.1,Positive,Tokopedia,"Harga sesuai, kualitas oke.",Positive,True,value_neutral,Rexona,Deodorant,28000,2023-02-14,20,2023,3,0,medium,2.9518496058217103,0.0,,0.0,0.0,,2.928,0.252
R108616,PC001,2025-09-22,4.0,Positive,Instagram,Kemasan baru lebih ramah lingkungan.,Positive,True,eco_friendly,Sunsilk,Shampoo,32000,2020-02-15,2046,2025,9,0,medium,2.959691358024691,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R108620,PC007,2024-05-24,3.0,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman.",Neutral,True,packaging_issue,Rexona,Deodorant,40000,2022-06-02,722,2024,5,4,high,2.959691358024691,0.0,,0.0,0.0,,2.928,0.242
R108622,PC002,2023-08-14,1.8,Negative,Instagram,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Sunsilk,Conditioner,33000,2020-06-10,1160,2023,8,0,medium,2.959691358024691,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R108624,PC001,2020-06-29,1.4,Negative,Tokopedia,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Sunsilk,Shampoo,32000,2020-02-15,135,2020,6,0,medium,2.9518496058217103,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R108626,PC012,2023-06-06,3.0,Neutral,Shopee,Memberikan hasil sesuai klaim after 2 weeks.,Neutral,True,effectiveness,Vaseline,Lotion,30000,2021-08-05,670,2023,6,1,medium,3.015873015873016,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R108628,PC011,2025-10-03,1.0,Negative,Instagram,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Ponds,Facial Foam,35000,2022-04-10,1272,2025,10,4,medium,2.959691358024691,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R108630,PC002,2021-06-14,1.9,Negative,Instagram,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Sunsilk,Conditioner,33000,2020-06-10,369,2021,6,0,medium,2.959691358024691,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R108631,PC010,2024-12-19,3.1,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman.",Neutral,True,packaging_issue,Love Beauty & Planet,Shampoo,42000,2023-03-18,642,2024,12,3,high,2.959691358024691,1049223410.0,0.219,1.0,1.0,Instagram,2.883,0.219
R108632,PC006,2023-04-08,1.6,Negative,Tokopedia,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Dove,Shampoo,36000,2022-01-25,438,2023,4,5,high,2.9518496058217103,0.0,,0.0,0.0,,3.005,0.265
R108633,PC015,2024-03-05,2.2,Negative,Shopee,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Lifebuoy,Sanitizer,18000,2020-12-01,1190,2024,3,1,low,3.015873015873016,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R108636,PC013,2024-10-03,4.4,Positive,Official Store,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Sunsilk,Shampoo,32000,2024-01-15,262,2024,10,3,medium,3.027048192771084,0.0,,0.0,0.0,,3.03,0.258
R108639,PC001,2024-04-19,1.1,Negative,Instagram,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Sunsilk,Shampoo,32000,2020-02-15,1525,2024,4,4,medium,2.959691358024691,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R108642,PC005,2023-02-04,1.4,Negative,Shopee,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Dove,Lotion,35000,2021-11-12,449,2023,2,5,medium,3.015873015873016,0.0,,0.0,0.0,,2.971,0.263
R108645,PC011,2024-01-05,1.7,Negative,Tokopedia,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Ponds,Facial Foam,35000,2022-04-10,635,2024,1,4,medium,2.9518496058217103,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R108648,PC015,2025-10-08,1.4,Negative,Official Store,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Lifebuoy,Sanitizer,18000,2020-12-01,1772,2025,10,2,low,3.027048192771084,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R108649,PC003,2021-11-15,1.7,Negative,Tokopedia,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Lifebuoy,Body Wash,28000,2020-03-20,605,2021,11,0,medium,2.9518496058217103,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R108650,PC007,2022-06-18,3.9,Neutral,Official Store,Memberikan hasil sesuai klaim after 2 weeks.,Neutral,True,effectiveness,Rexona,Deodorant,40000,2022-06-02,16,2022,6,5,high,3.027048192771084,0.0,,0.0,0.0,,2.928,0.242
R108652,PC011,2023-06-20,1.5,Negative,Official Store,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Ponds,Facial Foam,35000,2022-04-10,436,2023,6,1,medium,3.027048192771084,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R108655,PC004,2024-02-20,2.8,Neutral,Official Store,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Lifebuoy,Handwash,25000,2021-05-01,1025,2024,2,1,low,3.027048192771084,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R108659,PC015,2023-04-10,1.9,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Lifebuoy,Sanitizer,18000,2020-12-01,860,2023,4,0,low,2.959691358024691,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R108660,PC006,2023-07-10,2.1,Negative,Official Store,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Dove,Shampoo,36000,2022-01-25,531,2023,7,0,high,3.027048192771084,0.0,,0.0,0.0,,3.005,0.265
R108662,PC008,2025-10-25,3.2,Neutral,Instagram,Kemasan baru lebih ramah lingkungan.,Neutral,True,eco_friendly,Rexona,Deodorant,28000,2023-02-14,984,2025,10,5,medium,2.959691358024691,0.0,,0.0,0.0,,2.928,0.252
R108664,PC004,2023-08-23,2.6,Neutral,Shopee,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Lifebuoy,Handwash,25000,2021-05-01,844,2023,8,2,low,3.015873015873016,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R108665,PC015,2024-11-08,2.4,Negative,Instagram,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Lifebuoy,Sanitizer,18000,2020-12-01,1438,2024,11,4,low,2.959691358024691,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R108666,PC005,2025-04-12,4.2,Positive,Shopee,"Mudah dibeli saat promo, value for money.",Positive,True,value_positive,Dove,Lotion,35000,2021-11-12,1247,2025,4,5,medium,3.015873015873016,0.0,,0.0,0.0,,2.971,0.263
R108667,PC007,2022-06-18,4.4,Positive,Official Store,Kemasan baru lebih ramah lingkungan.,Positive,True,eco_friendly,Rexona,Deodorant,40000,2022-06-02,16,2022,6,5,high,3.027048192771084,0.0,,0.0,0.0,,2.928,0.242
R108668,PC011,2023-07-09,4.6,Positive,Tokopedia,"Mudah dibeli saat promo, value for money.",Positive,True,value_positive,Ponds,Facial Foam,35000,2022-04-10,455,2023,7,6,medium,2.9518496058217103,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R108670,PC002,2025-05-20,1.6,Negative,Official Store,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Sunsilk,Conditioner,33000,2020-06-10,1805,2025,5,1,medium,3.027048192771084,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R108671,PC004,2024-10-20,3.8,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman.",Neutral,True,packaging_issue,Lifebuoy,Handwash,25000,2021-05-01,1268,2024,10,6,low,2.959691358024691,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R108672,PC003,2024-04-01,2.5,Negative,Tokopedia,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Lifebuoy,Body Wash,28000,2020-03-20,1473,2024,4,0,medium,2.9518496058217103,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R108673,PC004,2024-06-07,1.8,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Lifebuoy,Handwash,25000,2021-05-01,1133,2024,6,4,low,3.027048192771084,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R108674,PC003,2024-08-20,4.0,Positive,Official Store,"Harumnya tahan lama, suka banget!",Positive,True,scent_positive,Lifebuoy,Body Wash,28000,2020-03-20,1614,2024,8,1,medium,3.027048192771084,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R108675,PC002,2025-01-10,3.0,Neutral,Tokopedia,"Packaging bocor saat diterima, kurang aman.",Neutral,True,packaging_issue,Sunsilk,Conditioner,33000,2020-06-10,1675,2025,1,4,medium,2.9518496058217103,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R108677,PC003,2025-09-28,4.5,Positive,Tokopedia,"Mudah dibeli saat promo, value for money.",Positive,True,value_positive,Lifebuoy,Body Wash,28000,2020-03-20,2018,2025,9,6,medium,2.9518496058217103,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R108678,PC005,2025-06-01,2.1,Negative,Official Store,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Dove,Lotion,35000,2021-11-12,1297,2025,6,6,medium,3.027048192771084,0.0,,0.0,0.0,,2.971,0.263
R108680,PC006,2024-10-09,4.1,Positive,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.,Positive,True,effectiveness,Dove,Shampoo,36000,2022-01-25,988,2024,10,2,high,2.9518496058217103,0.0,,0.0,0.0,,3.005,0.265
R108681,PC011,2023-06-19,1.9,Negative,Instagram,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Ponds,Facial Foam,35000,2022-04-10,435,2023,6,0,medium,2.959691358024691,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R108683,PC005,2023-11-27,4.7,Positive,Tokopedia,"Harga sesuai, kualitas oke.",Positive,True,value_neutral,Dove,Lotion,35000,2021-11-12,745,2023,11,0,medium,2.9518496058217103,0.0,,0.0,0.0,,2.971,0.263
R108684,PC009,2024-01-21,4.3,Positive,Tokopedia,"Packaging bocor saat diterima, kurang aman.",Positive,True,packaging_issue,Clear,Shampoo,34000,2020-09-20,1218,2024,1,6,medium,2.9518496058217103,0.0,,0.0,0.0,,3.111,0.3
R108686,PC008,2024-11-22,1.9,Negative,Official Store,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Rexona,Deodorant,28000,2023-02-14,647,2024,11,4,medium,3.027048192771084,0.0,,0.0,0.0,,2.928,0.252
R108687,PC004,2024-03-08,4.3,Positive,Tokopedia,Kemasan baru lebih ramah lingkungan.,Positive,True,eco_friendly,Lifebuoy,Handwash,25000,2021-05-01,1042,2024,3,4,low,2.9518496058217103,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R108688,PC014,2025-10-22,1.4,Negative,Instagram,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Dove,Body Wash,38000,2024-06-01,508,2025,10,2,high,2.959691358024691,0.0,,0.0,0.0,,3.135,0.251
R108690,PC003,2023-11-06,2.8,Neutral,Shopee,"Packaging bocor saat diterima, kurang aman.",Negative,True,packaging_issue,Lifebuoy,Body Wash,28000,2020-03-20,1326,2023,11,0,medium,3.015873015873016,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R108692,PC007,2024-01-20,2.8,Neutral,Tokopedia,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Rexona,Deodorant,40000,2022-06-02,597,2024,1,5,high,2.9518496058217103,0.0,,0.0,0.0,,2.928,0.242
R108694,PC011,2023-08-26,1.5,Negative,Shopee,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Ponds,Facial Foam,35000,2022-04-10,503,2023,8,5,medium,3.015873015873016,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R108695,PC015,2023-01-27,4.7,Positive,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.,Positive,True,effectiveness,Lifebuoy,Sanitizer,18000,2020-12-01,787,2023,1,4,low,2.9518496058217103,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R108696,PC004,2025-01-28,3.6,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money.",Neutral,True,value_positive,Lifebuoy,Handwash,25000,2021-05-01,1368,2025,1,1,low,2.9518496058217103,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R108698,PC015,2023-03-04,2.6,Neutral,Official Store,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Lifebuoy,Sanitizer,18000,2020-12-01,823,2023,3,5,low,3.027048192771084,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R108700,PC003,2021-09-06,1.7,Negative,Shopee,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Lifebuoy,Body Wash,28000,2020-03-20,535,2021,9,0,medium,3.015873015873016,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R108701,PC008,2025-02-24,1.2,Negative,Tokopedia,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Rexona,Deodorant,28000,2023-02-14,741,2025,2,0,medium,2.9518496058217103,0.0,,0.0,0.0,,2.928,0.252
R108703,PC003,2020-05-18,4.4,Positive,Official Store,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Lifebuoy,Body Wash,28000,2020-03-20,59,2020,5,0,medium,3.027048192771084,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R108704,PC006,2023-11-11,3.8,Neutral,Official Store,Kemasan baru lebih ramah lingkungan.,Neutral,True,eco_friendly,Dove,Shampoo,36000,2022-01-25,655,2023,11,5,high,3.027048192771084,0.0,,0.0,0.0,,3.005,0.265
R108705,PC007,2023-10-27,2.7,Neutral,Tokopedia,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Rexona,Deodorant,40000,2022-06-02,512,2023,10,4,high,2.9518496058217103,0.0,,0.0,0.0,,2.928,0.242
R108706,PC008,2024-03-27,2.2,Negative,Official Store,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Rexona,Deodorant,28000,2023-02-14,407,2024,3,2,medium,3.027048192771084,0.0,,0.0,0.0,,2.928,0.252
R108707,PC015,2024-02-26,1.9,Negative,Shopee,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Lifebuoy,Sanitizer,18000,2020-12-01,1182,2024,2,0,low,3.015873015873016,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R108708,PC009,2025-07-23,4.6,Positive,Instagram,Memberikan hasil sesuai klaim after 2 weeks.,Positive,True,effectiveness,Clear,Shampoo,34000,2020-09-20,1767,2025,7,2,medium,2.959691358024691,0.0,,0.0,0.0,,3.111,0.3
R108712,PC005,2022-11-07,2.8,Neutral,Official Store,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Dove,Lotion,35000,2021-11-12,360,2022,11,0,medium,3.027048192771084,0.0,,0.0,0.0,,2.971,0.263
R108713,PC012,2025-10-16,2.7,Neutral,Official Store,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Vaseline,Lotion,30000,2021-08-05,1533,2025,10,3,medium,3.027048192771084,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R108714,PC005,2024-03-20,1.8,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Dove,Lotion,35000,2021-11-12,859,2024,3,2,medium,2.959691358024691,0.0,,0.0,0.0,,2.971,0.263
R108715,PC011,2022-04-20,3.4,Neutral,Official Store,Memberikan hasil sesuai klaim after 2 weeks.,Neutral,True,effectiveness,Ponds,Facial Foam,35000,2022-04-10,10,2022,4,2,medium,3.027048192771084,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R108716,PC003,2024-09-27,3.2,Neutral,Instagram,Kemasan baru lebih ramah lingkungan.,Neutral,True,eco_friendly,Lifebuoy,Body Wash,28000,2020-03-20,1652,2024,9,4,medium,2.959691358024691,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R108718,PC003,2023-08-11,2.4,Negative,Official Store,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Lifebuoy,Body Wash,28000,2020-03-20,1239,2023,8,4,medium,3.027048192771084,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R108720,PC015,2024-02-17,3.5,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman.",Neutral,True,packaging_issue,Lifebuoy,Sanitizer,18000,2020-12-01,1173,2024,2,5,low,2.959691358024691,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R108721,PC007,2022-07-16,2.1,Negative,Instagram,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Rexona,Deodorant,40000,2022-06-02,44,2022,7,5,high,2.959691358024691,0.0,,0.0,0.0,,2.928,0.242
R108725,PC010,2025-06-13,3.3,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!",Neutral,True,scent_positive,Love Beauty & Planet,Shampoo,42000,2023-03-18,818,2025,6,4,high,2.9518496058217103,1049223410.0,0.219,1.0,1.0,Instagram,2.883,0.219
R108726,PC002,2021-05-19,3.1,Neutral,Tokopedia,Kemasan baru lebih ramah lingkungan.,Neutral,True,eco_friendly,Sunsilk,Conditioner,33000,2020-06-10,343,2021,5,2,medium,2.9518496058217103,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R108727,PC003,2021-05-02,4.4,Positive,Official Store,"Packaging bocor saat diterima, kurang aman.",Positive,True,packaging_issue,Lifebuoy,Body Wash,28000,2020-03-20,408,2021,5,6,medium,3.027048192771084,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R108728,PC009,2025-01-11,3.0,Neutral,Shopee,"Mudah dibeli saat promo, value for money.",Neutral,True,value_positive,Clear,Shampoo,34000,2020-09-20,1574,2025,1,5,medium,3.015873015873016,0.0,,0.0,0.0,,3.111,0.3
R108729,PC008,2024-04-13,4.6,Positive,Tokopedia,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Rexona,Deodorant,28000,2023-02-14,424,2024,4,5,medium,2.9518496058217103,0.0,,0.0,0.0,,2.928,0.252
R108730,PC004,2024-08-10,4.9,Positive,Official Store,"Packaging bocor saat diterima, kurang aman.",Positive,True,packaging_issue,Lifebuoy,Handwash,25000,2021-05-01,1197,2024,8,5,low,3.027048192771084,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R108732,PC015,2021-10-03,4.6,Positive,Official Store,Kemasan baru lebih ramah lingkungan.,Positive,True,eco_friendly,Lifebuoy,Sanitizer,18000,2020-12-01,306,2021,10,6,low,3.027048192771084,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R108734,PC012,2024-09-04,2.6,Neutral,Instagram,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Vaseline,Lotion,30000,2021-08-05,1126,2024,9,2,medium,2.959691358024691,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R108735,PC001,2021-08-27,2.2,Negative,Instagram,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Sunsilk,Shampoo,32000,2020-02-15,559,2021,8,4,medium,2.959691358024691,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R108736,PC015,2025-04-17,1.7,Negative,Tokopedia,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Lifebuoy,Sanitizer,18000,2020-12-01,1598,2025,4,3,low,2.9518496058217103,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R108737,PC001,2020-12-21,3.2,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman.",Neutral,True,packaging_issue,Sunsilk,Shampoo,32000,2020-02-15,310,2020,12,0,medium,2.959691358024691,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R108739,PC001,2022-10-24,2.6,Neutral,Official Store,"Packaging bocor saat diterima, kurang aman.",Negative,True,packaging_issue,Sunsilk,Shampoo,32000,2020-02-15,982,2022,10,0,medium,3.027048192771084,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R108741,PC006,2025-04-18,4.3,Positive,Official Store,"Kurang cocok di kulit saya, agak kering.",Positive,True,skin_reaction,Dove,Shampoo,36000,2022-01-25,1179,2025,4,4,high,3.027048192771084,0.0,,0.0,0.0,,3.005,0.265
R108742,PC001,2021-09-02,4.3,Positive,Tokopedia,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Sunsilk,Shampoo,32000,2020-02-15,565,2021,9,3,medium,2.9518496058217103,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R108744,PC012,2021-09-23,4.9,Positive,Tokopedia,"Kurang cocok di kulit saya, agak kering.",Positive,True,skin_reaction,Vaseline,Lotion,30000,2021-08-05,49,2021,9,3,medium,2.9518496058217103,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R108745,PC008,2024-04-24,2.2,Negative,Tokopedia,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Rexona,Deodorant,28000,2023-02-14,435,2024,4,2,medium,2.9518496058217103,0.0,,0.0,0.0,,2.928,0.252
R108746,PC015,2022-12-24,4.1,Positive,Tokopedia,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Lifebuoy,Sanitizer,18000,2020-12-01,753,2022,12,5,low,2.9518496058217103,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R108747,PC012,2025-08-24,4.5,Positive,Tokopedia,"Harumnya tahan lama, suka banget!",Positive,True,scent_positive,Vaseline,Lotion,30000,2021-08-05,1480,2025,8,6,medium,2.9518496058217103,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R108748,PC001,2024-08-08,2.6,Neutral,Shopee,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Sunsilk,Shampoo,32000,2020-02-15,1636,2024,8,3,medium,3.015873015873016,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R108750,PC012,2022-03-27,1.4,Negative,Official Store,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Vaseline,Lotion,30000,2021-08-05,234,2022,3,6,medium,3.027048192771084,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R108751,PC011,2024-03-04,3.9,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money.",Neutral,True,value_positive,Ponds,Facial Foam,35000,2022-04-10,694,2024,3,0,medium,2.9518496058217103,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R108752,PC009,2025-03-31,3.6,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money.",Neutral,True,value_positive,Clear,Shampoo,34000,2020-09-20,1653,2025,3,0,medium,2.9518496058217103,0.0,,0.0,0.0,,3.111,0.3
R108753,PC004,2023-02-03,1.3,Negative,Instagram,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Lifebuoy,Handwash,25000,2021-05-01,643,2023,2,4,low,2.959691358024691,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R108754,PC002,2021-07-29,2.7,Neutral,Official Store,"Packaging bocor saat diterima, kurang aman.",Negative,True,packaging_issue,Sunsilk,Conditioner,33000,2020-06-10,414,2021,7,3,medium,3.027048192771084,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R108757,PC012,2024-07-24,3.6,Neutral,Tokopedia,"Harga sesuai, kualitas oke.",Neutral,True,value_neutral,Vaseline,Lotion,30000,2021-08-05,1084,2024,7,2,medium,2.9518496058217103,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R108758,PC009,2022-06-06,4.6,Positive,Shopee,"Harumnya tahan lama, suka banget!",Positive,True,scent_positive,Clear,Shampoo,34000,2020-09-20,624,2022,6,0,medium,3.015873015873016,0.0,,0.0,0.0,,3.111,0.3
R108760,PC014,2025-08-23,2.7,Neutral,Official Store,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Dove,Body Wash,38000,2024-06-01,448,2025,8,5,high,3.027048192771084,0.0,,0.0,0.0,,3.135,0.251
